Date,Open,High,Low,Close,Volume
2024-05-28,0.28173797210639706,0.2838277689763311,0.26752651674868355,0.2658850319642363,0.09831061733275749
2024-05-29,0.2614491779181811,0.2758923997576228,0.2718717713860288,0.2690485559648297,0.100977440147953
2024-05-30,0.2737291948649332,0.27515163527496167,0.28374199688761337,0.2795938509969875,0.09041676764421964
2024-05-31,0.28099054120574984,0.27927817630296525,0.2761111330939334,0.2897174180896289,0.17574697439660553
2024-06-03,0.2965807001037246,0.3048829363010426,0.3037726841310522,0.30848794003238367,0.09086558184055792
2024-06-04,0.3151611711289537,0.30837458397000495,0.30917783215744876,0.31186256991168704,0.08203450250672543
2024-06-05,0.3232767608292211,0.3250918102573377,0.3286788575723989,0.3278914570659992,0.10466272594714689
2024-06-06,0.326373528201944,0.32085959915773454,0.32125998718750903,0.31323338730590833,0.06074595221042685
2024-06-07,0.31526808828055297,0.32551523069135513,0.32094220695621223,0.33864785797686703,0.10109895168376402
2024-06-10,0.33929428685422436,0.3293240973818561,0.2998512749679052,0.29889173445493067,0.2505622023982789
2024-06-11,0.30458963380003357,0.43364848257230637,0.31553702163684205,0.4468429269047911,0.5047927669835219
2024-06-12,0.45109699956518523,0.5716189840625328,0.4561772025192181,0.5092715637639744,0.5919866019146699
2024-06-13,0.5297966946387278,0.5351160542688267,0.505989592900776,0.5216095654025044,0.2525950666993405
2024-06-14,0.5202928682673928,0.5183986700605225,0.502809973845967,0.5031551378235937,0.15870286604757838
2024-06-17,0.5151672007669992,0.5583932423044313,0.5178596926065899,0.5472346581342691,0.23860127021863953
2024-06-18,0.5602298593165049,0.5550074568069934,0.5208271321944857,0.5221366043724236,0.19194287130066762
2024-06-20,0.5211471499677283,0.5085589812158378,0.476844176762107,0.47352274266693306,0.2130269843612284
2024-06-21,0.48334569946995454,0.4836945216518762,0.45840289568760983,0.4504285013901701,0.7554250331364328
2024-06-24,0.4548343002460198,0.4922645855458523,0.4528915441365511,0.4572827496339109,0.19459547828158996
2024-06-25,0.4701043562392113,0.47829839270232055,0.47430033452294973,0.4670900610900739,0.11331779971378787
2024-06-26,0.4951986680776381,0.5151187646848223,0.4958150595061164,0.5111695814007498,0.14547029364498054
2024-06-27,0.5292627959299636,0.5244297992087485,0.5139384141135381,0.520133275705245,0.08982376427168219
2024-06-28,0.5407952884057743,0.5279212339738186,0.4922115791043318,0.4834352038808645,0.20074111882677398
2024-07-01,0.5014988664593141,0.5431571805516602,0.5093809437043149,0.5480782752859363,0.12580404081704494
2024-07-02,0.5448530262646838,0.5735234866249415,0.543083800485793,0.5851979137771985,0.11782726542858034
2024-07-03,0.5859648397927104,0.5859027330996467,0.5847352856530703,0.598695949476509,0.047843390246313025
2024-07-05,0.6035840149861629,0.6377473345515083,0.6125028601492915,0.6492079900914092,0.12583619568028181
2024-07-08,0.66167449039344,0.6525603140109952,0.6294603967861563,0.6648153105788397,0.12134636135567613
2024-07-09,0.6706442894550337,0.6689600570185772,0.6625272307595105,0.6738841546411038,0.08408124416981559
2024-07-10,0.6852736349041779,0.7078964631785918,0.6930504216669182,0.719229020042963,0.13333437131488346
2024-07-11,0.7075915410134066,0.7005959966128827,0.6561683194734003,0.6621789868208003,0.140384409697636
2024-07-12,0.6812158953982335,0.7032410862661784,0.6870093730395319,0.6934984550081602,0.1009046686153642
2024-07-15,0.7619443978423683,0.7518058425048628,0.733748201824989,0.734203506712167,0.13334655631568898
2024-07-16,0.7461404573061257,0.7416486020122584,0.7256935133182374,0.7386326983492133,0.06769309503082128
2024-07-17,0.6868753880570224,0.69075607121703,0.6653887598212376,0.6759932781565892,0.11545694429965354
2024-07-18,0.6957384168167391,0.6799638151206167,0.6190739434865784,0.6264300044511246,0.14486578221612673
2024-07-19,0.6374346247902036,0.6414506188057314,0.6297782605722642,0.6278009831179807,0.08772117468823322
2024-07-22,0.6608201751861233,0.6518195717017203,0.6277645953275259,0.6241102588748328,0.08450670378127652
2024-07-23,0.6326292911874825,0.6429319554802198,0.6234192441357727,0.6351827541495447,0.05661151374265007
2024-07-24,0.628678231775792,0.6202894512638677,0.5645983699926549,0.5669542695317287,0.13045701876354737
2024-07-25,0.574538951473299,0.5784964229599927,0.5379965303729746,0.5558819355296516,0.09530193755051698
2024-07-26,0.5720828766052029,0.5641067609344086,0.552728150949827,0.5608381661366171,0.06216584327651965
2024-07-29,0.5535026698207546,0.5620964871309209,0.5499726932917279,0.5637909068037696,0.04426235389845562
2024-07-30,0.5773153506066959,0.5729944046264848,0.5538939891430474,0.5696962268654404,0.062309693980474215
2024-07-31,0.6013417700556072,0.6099206954860126,0.6016927712427691,0.6042850139017009,0.09071597710844516
2024-08-01,0.6326292469027777,0.6169036634858487,0.5634326105642176,0.5650562518949533,0.13290552698097652
2024-08-02,0.5768880548416886,0.6287539278283814,0.5707454344927574,0.5808741944431899,0.27867739939589475
2024-08-05,0.3626800335634843,0.5007292164275539,0.3406551034909553,0.4691991846055592,0.3259958191908347
2024-08-06,0.4289927516420142,0.4635914559364789,0.3943888118749155,0.44768654405645836,0.15713844733304183
2024-08-07,0.4460781430327849,0.5022105279259512,0.4507720895476659,0.47499919363682674,0.13634237415263473
2024-08-08,0.51239083326138,0.5081355341203548,0.47663203315524605,0.5118022539463414,0.08098422313173474
2024-08-09,0.50160586164228,0.5354335256884717,0.5099110003130432,0.5427003167394544,0.06419769216084743
2024-08-12,0.5466695871592442,0.5670066436178125,0.5510278899522278,0.558958856125457,0.05007155303250822
2024-08-13,0.5781001040877827,0.5922174721291582,0.5872099026264546,0.5984440416212415,0.07081042440357806
2024-08-14,0.5947778516031994,0.6042933317335768,0.5945313268117718,0.6031949721643433,0.06338197405136385
2024-08-15,0.63786150573465,0.628868731910071,0.6269998300102317,0.6348676274215086,0.07845549699233563
2024-08-16,0.6305916882678406,0.6445460064755872,0.6364432478267354,0.648909151899469,0.0714362595838416
2024-08-19,0.6498351185764533,0.635648164867098,0.6299708352522906,0.647219982324519,0.059073899322107784
2024-08-20,0.6503696314288072,0.6481475430438937,0.6555424292288334,0.6537655547456087,0.023910694775207048
2024-08-21,0.6583876941535352,0.6567277031167102,0.6512982557586198,0.6526042305037512,0.03902855758022131
2024-08-22,0.6719648608261763,0.6605411721981165,0.6390959890855501,0.6328617183921763,0.06925345207842266
2024-08-23,0.6491936065067632,0.6592699844748449,0.6436585418590934,0.6572495274711805,0.052268914844444916
2024-08-26,0.6609533947776682,0.6493127995911183,0.6389899182085292,0.6608391337724251,0.02493694262083121
2024-08-27,0.6528283695911823,0.6659434569995581,0.6496004203481816,0.6698129882529014,0.04298563659182819
2024-08-28,0.673354570816665,0.6766421463829784,0.6579827570395191,0.6535544488668983,0.05015312484345659
2024-08-29,0.6966605654497713,0.7090562196062997,0.6919370013454267,0.6883943373952535,0.09704540808244642
2024-08-30,0.6976227092120821,0.6823623181150684,0.677082043078125,0.6800539618235419,0.10071613957512256
2024-09-03,0.6800897959373977,0.6675323375084554,0.6101289007013788,0.6142803692498242,0.09123823978186142
2024-09-04,0.6064307676536373,0.5910523787741386,0.5709757767361268,0.594010011805157,0.06974389836084662
2024-09-05,0.6061099273749877,0.630245599337047,0.6138426702530215,0.6101629176154872,0.04528995563305818
2024-09-06,0.6309124494511316,0.6277035350178473,0.5952741773542969,0.5936932723507742,0.08525540438632952
2024-09-09,0.5974504796791777,0.585649995451591,0.562805602568583,0.594643329441287,0.14874264330576364
2024-09-10,0.5771380504422405,0.5878744561269733,0.5630177591626788,0.586197320293903,0.0959782050952258
2024-09-11,0.6042925494499267,0.604928825962499,0.5753260710229231,0.6131190450079667,0.07227194755575654
2024-09-12,0.6154108276300272,0.6098015754645059,0.5958046520871121,0.6142803692498242,0.04827798860837813
2024-09-13,0.62695692976916,0.6149920372027582,0.6179809119746835,0.6114298754330172,0.04580172566689186
2024-09-16,0.5516940579624057,0.5427491635188444,0.5332019290753167,0.5461842894650262,0.1222653134997624
2024-09-17,0.5432484258550263,0.5393593634894391,0.5393560879638244,0.5511461646142035,0.07542718581990839
2024-09-18,0.5624917613193674,0.6009036876510208,0.5716123047737978,0.5923206809575723,0.12408460181448201
2024-09-19,0.6420308683926363,0.6762185733893982,0.6468417955141672,0.67868137043034,0.14739315446654744
2024-09-20,0.6952706330970482,0.7108568922099114,0.6785674245185778,0.6716077914035232,1.0
2024-09-23,0.6671540177005364,0.672299148698313,0.6593622806571386,0.6533433429881883,0.10462617094473019
2024-09-24,0.6811588229685019,0.6712399356436656,0.6585133821274147,0.6628450428017574,0.06878229871394086
2024-09-25,0.6413892778589372,0.6494186145893215,0.6403692973371555,0.6522874910493688,0.06456019593481295
2024-09-26,0.6667263988149268,0.6622359536199172,0.6551180343283671,0.6644287400736693,0.04536205022115776
2024-09-27,0.6791277615596141,0.6730407340802822,0.6751721841746163,0.6672792338904763,0.03652555533141172
2024-09-30,0.6960190153648467,0.709903694611302,0.7001070981769515,0.7222841688330959,0.10596618256109762
2024-10-01,0.6904599470913955,0.6744177227912633,0.6373984112923057,0.6505984827470537,0.13555914937863267
2024-10-02,0.6516525398877164,0.650266144484978,0.6297587551186319,0.6566162098350501,0.03264869424177479
2024-10-03,0.6436343358105294,0.6443340450089163,0.6329418242507141,0.64489717256817,0.03658715727992873
2024-10-04,0.6731407642460099,0.6569395735750074,0.6415364680651803,0.6568273157137605,0.04742131535729806
2024-10-07,0.6367923291823059,0.6324702095687336,0.6118266742504415,0.6028782327099609,0.05507180350196923
2024-10-08,0.6346541921099533,0.6355420293316447,0.632199035222925,0.6459530245069895,0.029179692206879645
2024-10-09,0.6445965809632346,0.6754770407368449,0.648963929052421,0.6857549494571564,0.035053539539650666
2024-10-10,0.6718579824655431,0.6728288372445967,0.6737927553865393,0.6804761735809619,0.01675031444071523
2024-10-11,0.6881078917624677,0.6718754724342717,0.6755964919106132,0.6647454795280516,0.028853066490841614
2024-10-14,0.681693400857837,0.6964507139026894,0.6889659994093082,0.7043362985995085,0.05634682844737367
2024-10-15,0.7341848856600948,0.7574653272627407,0.7289678908785562,0.7312580233135721,0.1405225063734324
2024-10-16,0.7126965556713485,0.7005818324632482,0.7021230039895392,0.7094038073243578,0.03671577673287635
2024-10-17,0.7322605603154793,0.7189076094623283,0.7093384186139744,0.7133101530799848,0.03303184482266085
2024-10-18,0.7616599569312237,0.7435885872377539,0.7463692841348282,0.7433991110652378,0.07851472963514046
2024-10-21,0.7431651311193768,0.7506860064683671,0.7510380816631903,0.7590243328151105,0.044068409302300396
2024-10-22,0.7371784025124251,0.7440125426600557,0.7314085745400476,0.7524787603940213,0.05284194835455104
2024-10-23,0.7392096166208202,0.7325722406951587,0.6800529669747064,0.6986351496932592,0.09833397191763481
2024-10-24,0.6953775955482484,0.686811451331188,0.6869500223839471,0.6966294019365618,0.026654012317681927
2024-10-25,0.6928118424336145,0.7122340412558432,0.6992583078639387,0.7054976228413656,0.05269200515019366
2024-10-28,0.7310847407946259,0.7282291740220876,0.7308779827931797,0.7265070927704704,0.043501806764841666
2024-10-29,0.7287326761520247,0.7239920261355373,0.7284374947116028,0.7293575865872775,0.04123438119827298
2024-10-30,0.7234941371104988,0.7148821852820926,0.6990459932663846,0.6916672042421153,0.08067892116710647
2024-10-31,0.6885354296135271,0.6763244122015837,0.6546935251656527,0.6474310882032295,0.1392319117047764
2024-11-01,0.5990540324386722,0.6288686727939123,0.6005794149908783,0.6157584329460641,0.14230050107431091
2024-11-04,0.5992679215867402,0.6017509814983546,0.5946375184552548,0.6062565718598603,0.07348164735795336
2024-11-05,0.6079273432175987,0.6140386295134941,0.6098105910805138,0.6214594205796782,0.016505937480114752
2024-11-06,0.6165868798549179,0.6364955580713105,0.6103412227163547,0.6137525239167319,0.10603116923206064
2024-11-07,0.6381821796921459,0.655668484573571,0.6462051658119461,0.6640063670436145,0.06398140839654866
2024-11-08,0.668008548244009,0.6665957280227301,0.6683717641728943,0.6611528090467498,0.05108933907201742
2024-11-11,0.6447841529122658,0.6352064529956705,0.6162162296212119,0.6322988768973723,0.06353428656143338
2024-11-12,0.6399680626622295,0.6340399558403456,0.6359737151090465,0.6322988768973723,0.05809402217399369
2024-11-13,0.6341886237164902,0.6452806583491721,0.6296002699516379,0.6417054258565191,0.08574009664059527
2024-11-14,0.6449982485454353,0.6688225741666591,0.6533942815113947,0.6744698968500227,0.07341192207556597
2024-11-15,0.6597675810917394,0.6481439080597395,0.6456400475005206,0.6404371778579121,0.08356541246904671
2024-11-18,0.6474597767519661,0.6780485650537695,0.6552000531531901,0.6723560964281334,0.07260669660566495
2024-11-19,0.6659750479966979,0.6825024191528577,0.6710273393079076,0.6751040208493262,0.04392388165385662
2024-11-20,0.6775337625810571,0.6800632766754862,0.6628481225087031,0.6827138313862349,0.04039632392064586
2024-11-21,0.6863098871626907,0.6825024191528577,0.6609361862115466,0.6776406781191742,0.06388189755663655
2024-11-22,0.6775337625810571,0.6884408912849751,0.6858984952306031,0.6919089519214021,0.05054609111943602
2024-11-25,0.713922344785251,0.7152701640462253,0.7037440444212817,0.7236164420676443,0.22649919511300232
2024-11-26,0.73393595884793,0.7398725906635462,0.7418780644600425,0.7467629356780223,0.07700751272994112
2024-11-27,0.746136797024678,0.7411450741743626,0.7469767233359037,0.745388892831109,0.0347397757689074
2024-11-29,0.7497756062529615,0.7636264791920162,0.748676330322338,0.770754981711683,0.01775862325737565
2024-12-02,0.7761038166907437,0.7952277269300585,0.7825614949784558,0.7946412328970369,0.08428771223902097
2024-12-03,0.8032880830469653,0.8161185275591909,0.801044194184743,0.8269828470425822,0.05289068835777329
2024-12-04,0.8360376927157562,0.8304346143007977,0.8260066652872426,0.8307877523110367,0.07158417195473137
2024-12-05,0.8480245985664541,0.8349944547553774,0.8353543416291909,0.8311048143106883,0.056860629314674935
2024-12-06,0.8364658839820949,0.8359489791997197,0.8348231941854993,0.828991013888799,0.046153736801274825
2024-12-09,0.8249071693977361,0.8636266282385905,0.8313178155572691,0.8703164814181672,0.0724821388196525
2024-12-10,0.8790617697841283,0.873912968114305,0.8694518355960299,0.8810970732242269,0.04630334153338758
2024-12-11,0.8905135182054622,0.9013784826309634,0.879224332642865,0.8675685569969744,0.07436607533309054
2024-12-12,0.8790617697841283,0.879533319368718,0.8730633788796212,0.8831052400704438,0.03229972935759322
2024-12-13,0.8890151753875151,0.8853656433341146,0.8790120033321429,0.8849019784926815,0.03357847749768823
2024-12-16,0.8908345800016566,0.9075290892852936,0.8939893239101995,0.9156581213673338,0.09632953928511954
2024-12-17,0.9132027561078415,0.9335099857689224,0.9166148759272126,0.9414469058232322,0.09518414920939654
2024-12-18,0.9354639660510016,0.9382819607457149,0.8949454541422215,0.8840564260693988,0.11352156000503648
2024-12-19,0.8855902984852817,0.9141038031728193,0.8880408615411213,0.9024466671397329,0.1274266767576525
2024-12-20,0.8913695741239016,0.9459171854330743,0.8731697056184258,0.95212186405362,0.420587641972183
2024-12-23,0.9633974854697558,0.9528100201983043,0.9555986994591912,0.9603657985898322,0.059652686860372076
2024-12-24,0.9711032951926619,0.9799574138372584,0.975143693552861,0.9913335311610985,0.0
2024-12-26,1.0000000000000002,1.0,1.0,0.9999999999999998,0.013547013117830312
2024-12-27,0.9961469318314278,0.9851538196697063,0.9514560087319084,0.963747847010328,0.06471792400079608
2024-12-30,0.9362130558064157,0.9300104943029468,0.9269185204177388,0.9279183895959797,0.04170925775744537
2024-12-31,0.9384606516868959,0.9276774999922965,0.9128970059048171,0.9091052916776869,0.05498820085755328
2025-01-02,0.9008947884609493,0.883350931712398,0.8320614543951255,0.8396659721191868,0.11002378782935042
2025-01-03,0.8412819742321316,0.8311768424116974,0.8328049311495387,0.8344870240038189,0.05757209797282205
2025-01-06,0.851449312161568,0.864580990871703,0.8467201189236562,0.851820445499526,0.07382384279724295
2025-01-07,0.837214973737509,0.845705063675517,0.8270689601746253,0.8223325506234798,0.0596432096375233
2025-01-08,0.8258703547863193,0.8261928947239223,0.8132599370558689,0.8275113374662133,0.04872037183206902
2025-01-10,0.8054285494573012,0.7885470266870414,0.7383726858318123,0.7656818284446223,0.13023125777639982
2025-01-13,0.7360764252582663,0.7303284788987319,0.7035315530271165,0.7397872491404167,0.08934313368435161
2025-01-14,0.7491334826605727,0.7457049146289423,0.7327428795122599,0.7279498377597295,0.05483453445850532
2025-01-15,0.7479562016388199,0.7758217061451851,0.7535624978040341,0.7764622589780477,0.05617725385282955
2025-01-16,0.776960035916302,0.7657473389804537,0.6855798391810772,0.674892592425347,0.1642416258581964
2025-01-17,0.7209858676086489,0.7050898105260024,0.6903598420074122,0.6930715663443363,0.15317087568185234
2025-01-21,0.6340816575534653,0.6216327561761936,0.593697004343003,0.6154939458252964,0.2532980735513726
2025-01-22,0.5890240802377817,0.6184513855879219,0.5980520243810075,0.6280712760535943,0.13840739331693325
2025-01-23,0.6420015629095406,0.6493104052150644,0.6247141024699423,0.6262745376313565,0.125235068973874
2025-01-24,0.6424295908687603,0.6344642248847707,0.6152602614726335,0.6169736222478825,0.10649419926267208
2025-01-27,0.6342957531866344,0.7036051924929732,0.6425594895771769,0.6918033183457297,0.24244326866708277
2025-01-28,0.7073938160840976,0.7888651475647452,0.715109821715747,0.7805842262461538,0.1776062024361878
2025-01-29,0.7423908583262502,0.7853656560987696,0.7491011510272254,0.7922103704754961,0.07531481303470154
2025-01-30,0.7910872448702173,0.7952277269300585,0.7830926424221469,0.7735029061328758,0.10974488669980086
2025-01-31,0.8822725510531926,0.8630963728386738,0.7430465240027861,0.7566979750607998,0.26346814908483873
